nivelIngresos,Frecuencia,sumValTot
6.92970266346496,5,182.71
6.92969288050004,6,1753.27
7.60090245954208,2,91.42
7.10203010989355,27,2734.43
8.13827263853019,32,644.76
6.30309505287839,17,910.59
6.69410403285127,21,5938.41
6.68738288446371,18,2297.12
6.30078579466324,2,79.53
6.01126717440416,2,0.08
6.7696419768525,8,1830.1
6.80655277347297,29,2073.35
5.82894561761021,1,0.02
5.01063529409626,2,19.72
6.69410403285127,9,1786.08
6.68461172766793,25,2602.85
8.84342748439912,23,1846.4
6.68461172766793,9,3556.33
6.41458946544298,11,2013.76
7.39296151083044,10,1559.02
8.57977166792072,7,10864.75
5.99146454710798,4,43.13
6.90775527898214,1,0.02
7.265233899886,47,16610.71
7.72411959259942,73,17639.98
7.1929342212158,2,0.04
6.55180864119266,39,1526.19
6.49443439490839,16,590.75
6.69322453076615,14,1628.73
6.57934842950655,8,1326.52
6.92969288050004,24,8038.55
5.01063529409626,4,157.82
7.15461535691366,23,1729.91
6.87679078922466,21,2486.51
6.89368678010326,9,691.71
8.21662849313344,1,0.02
6.68461172766793,1,0.02
6.69332366826995,7,1698.72
6.91146837689402,13,1640.87
6.79570577517351,22,1920.11
6.71856619461024,43,1671.46
4.60517018598809,1,0.02
6.80239476332431,37,1981.95
5.01063529409626,5,238.23
7.60837447438078,17,1699.29
6.92969288050004,5,876.98
8.08579470128157,23,5726.4
6.68959926917897,8,1147.22
7.47577564926137,2,603.53
5.06259503302697,7,200.32
6.79204135124482,2,19.71
6.75773439313784,16,1567.83
6.51162645185096,32,1799.44
5.19295685089021,6,195.77
6.78332520060396,20,1767.98
6.74423584915078,25,2065.15
9.13776967914135,8,5467.62
7.20042489294496,30,3744.94
6.1779441140506,3,796.57
5.01063529409626,15,1254.1
6.26267419099123,22,1348.82
6.21460809842219,1,0.02
6.46234279376438,21,1492.28
6.26917203841256,7,2736.75
7.17011954344963,1,0.03
6.75773439313784,30,2080.94
7.60090245954208,17,1877.1
6.56877991214281,8,1008.38
6.31349369697411,6,954.16
6.53547346466421,12,1143.95
5.18178355029209,7,250
6.30950000894593,8,1364.47
6.72595758494812,5,1567.71
6.74405918631135,10,1598.88
6.62007320653036,19,1659.54
7.42117752859539,6,612.43
7.60090245954208,27,3989.6
6.4362945887384,5,993.05
6.70827942496811,30,1556.66
7.49554194388426,3,722.7
6.89771504408772,13,1855.55
7.48717369421374,21,5055.95
6.74423584915078,22,2117.35
5.04985600724954,27,20041.76
8.00636756765025,1,0.02
6.91146837689402,22,3436.52
6.58394849581172,9,691.84
7.15505276123844,23,2994.45
6.69410403285127,18,1687.34
8.52714352226941,21,37461.82
6.82437367004309,1,0.03
7.17349844391517,38,2145.29
6.10924758276437,2,1.04
6.70827942496811,59,3614.02
6.72595758494812,16,1865.87
6.71856619461024,9,849.39
7.33302301438648,1,0.31
6.58162339615516,7,1178.65
5.18178355029209,4,179.91
5.01063529409626,15,2596.78
5.75890177387728,6,438.47
7.78322401633604,20,1757.82
6.87281180538393,3,89.34
6.7093043402583,2,0.12
5.33753807970132,11,289.26
6.73340189183736,22,2058.03
6.09944413001297,11,1114.8
6.77368659918757,9,1855.86
6.10924758276437,12,122293.09
6.47697236288968,6,823.67
6.75773439313784,14,1707.01
6.83840520084734,8,270.37
5.99146454710798,4,657.09
5.06259503302697,5,814.12
6.72595758494812,7,1494.99
5.99146454710798,1,0.02
6.86062174184808,19,2128.37
6.68026479342423,18,1539.36
6.87224208447997,20,1984.04
6.61069604471776,24,4961.78
7.12286665859908,1,0.02
7.51588908521513,6,63.89
7.38398945797851,3,1443.75
6.90775527898214,3,980.08
6.66147103522629,9,2919.41
7.15070145759253,1,0.03
6.75693238924755,14,21188.66
6.49816166029019,20,1682.88
6.78782243414105,7,332.95
7.3011747960451,27,3221.76
5.06259503302697,20,1245.99
7.13687294965599,34,4472.95
6.67203294546107,14,1181.21
6.70827942496811,20,1473.95
6.87638844323264,14,16014.01
6.53547346466421,20,1179.04
6.58343688429345,18,6334.19
7.07749805356923,1,0.03
6.76168850284735,4,79.78
5.99146454710798,1,0.11
6.3626314731689,12,807.8
7.25610667813343,56,4701.24
6.70827942496811,37,3579.26
6.82510166585938,25,1813.91
5.06259503302697,26,7849.43
7.03385034050629,21,2274.18
6.70808408385307,13,1559.2
6.74423584915078,19,2227.92
6.70808408385307,22,2958.07
7.42177579364465,8,5061.13
6.0869565285672,26,5302.28
6.80239476332431,8,1950.68
8.422882511945,1,0.31
7.05949734614369,10,2074.4
7.69552149146782,19,3457.81
6.92969288050004,11,327.15
6.21460809842219,5,696.12
6.69410403285127,9,943.48
6.88755257166462,13,2119.28
5.06259503302697,21,7099.02
6.78300804952412,25,2489.44
6.21460809842219,1,0.02
5.06259503302697,10,5291.55
7.08353045490606,44,5629.7
6.92969288050004,16,2826.95
4.78749174278205,2,19.71
6.74423584915078,32,3864.02
6.87729607149743,1,0.02
6.37842618365159,22,2541.76
6.74305750694173,28,7532.18
5.06259503302697,15,367.03
7.45991476624111,6,809.98
6.72595758494812,16,2228.39
6.74423584915078,29,4390.11
7.57558465155779,1,0.02
6.92969288050004,5,78.54
7.27065381612557,16,2719.29
6.3578422665081,6,242.04
6.76680212739892,12,1735.53
6.70827942496811,23,1811.99
7.60090245954208,5,760.33
6.69410403285127,15,1710.67
6.8351845861473,12,6514.69
6.84587987526405,15,1180.56
6.50727771238501,16,2243.98
7.79317434718921,24,2595.38
5.29831736654804,1,0.02
6.91075078796194,4,258.63
7.00488198971286,6,251.94
4.60517018598809,4,681.04
6.72595758494812,17,1529.98
6.86968989817535,16,1585.47
7.00306545878646,4,1764.99
6.62406522779989,22,9007.61
6.69410403285127,9,1570.15
6.28226674689601,9,2138.97
6.63594655568665,26,5868.07
5.55295958492162,5,173.16
6.74423584915078,34,2547.45
6.88755257166462,5,62.81
10.9937315915337,2,76.71
6.45990445437754,26,2196
5.01063529409626,9,625.45
6.53824112109713,11,5923.13
7.15505276123844,21,2638.18
6.74405918631135,14,7352.65
6.40931925286207,5,199.29
6.99450162085306,27,2250.56
6.84331275323686,13,2472.74
5.01063529409626,14,339.43
6.92969288050004,10,1859.73
6.86066367144829,14,1782.44
6.32688265690411,17,11477.74
6.57228254269401,3,624.18
7.02081607126615,6,2425.17
6.5875500148248,17,1422.47
8.0446359043601,28,3599.41
7.23345541862144,1,0.62
6.92951677076365,34,2618.56
6.27238632014155,18,2006.29
6.53669159759131,19,2413.37
6.53994716205107,13,1377.93
6.91146837689402,5,257.98
3.40119738166216,21,991.07
6.32929300650034,22,2763.45
6.89368678010326,10,2136.5
7.41997992366184,1,0.02
6.85646198459459,2,19.76
6.75773439313784,17,10633.41
6.89568269774787,47,8161.2
6.70827942496811,12,1796.38
7.72312009226633,3,1304.72
5.53121320930493,8,1785.33
6.81673588059497,7,280.9
6.69410403285127,17,1661.54
6.89368678010326,12,1643.82
6.74423584915078,30,6732.44
5.06259503302697,4,234.08
7.13058678161422,28,3942.36
7.26306328909237,29,4016.65
6.82546003625531,18,3525.98
5.06259503302697,20,1185.19
6.51930951666851,2,0.04
7.23157639804979,14,2383.3
6.6598578632017,8,1435.44
7.37086645978312,9,2614.75
6.67346230318926,10,1936.65
7.12286665859908,21,1996.08
7.01266469290888,9,2191.28
5.01063529409626,40,1789.24
6.5510803350434,1,0.09
7.68349575784594,4,368.27
6.69410403285127,16,1591.31
6.77199282796814,18,1994.53
7.9373746961633,3,43.11
9.78695373628018,1,0.02
8.06278885802959,59,6404.82
6.81124437860129,5,282.64
6.63865940800604,8,2572.16
7.24422751560335,4,180.07
7.47355192599264,25,4172.14
7.10203010989355,20,2430.45
7.3853425793638,23,3014.73
6.82510166585938,10,1877.94
7.09007683577609,8,440.77
5.01063529409626,9,243.53
6.56481416421233,10,1518.15
6.72595758494812,36,1918.85
6.62007320653036,4,1256.85
6.74370576697563,2,0.04
6.70827942496811,33,6489.73
6.78938832287739,22,1701.17
6.70827942496811,19,2848.71
4.97673374242057,3,285.07
4.60517018598809,2,50.02
5.83056195768733,2,0.13
7.72470290974604,35,37374.1
7.27931883541462,3,269.2
6.72503364216684,14,1960.82
7.09445059028512,17,2199.01
7.02959230831265,76,8888.28
7.72238088106394,6,40430.16
6.74523634948436,13,1827.97
7.85683454335587,2,593.8
7.23237902724567,9,2934.47
7.69621263934641,1,0.02
7.460121998653,32,5306.46
7.18703716848043,36,2213.71
6.52941883826223,4,11430
5.18178355029209,13,304
6.58403143518309,2,20.03
7.63288550539513,5,1056.98
7.40853056689463,11,517.89
5.17048399503815,2,19.71
7.8463005317639,24,2233.32
6.93925394604151,39,2424.16
7.26262860097424,2,1.02
8.57772369115627,5,144499.14
6.63327895881706,15,1060.63
5.29831736654804,1,0.02
7.23345541862144,6,1055.9
6.46146817635372,19,2751.85
5.01063529409626,1,0.02
7.46889561848374,16,6542.96
6.42971947803914,4,376.85
7.23922933117853,17,1810.89
6.80682936039218,26,2263.84
6.9663731828038,28,6150.97
7.09007683577609,1,0.02
7.10590097112298,35,1741.21
7.15505276123844,10,2506.25
5.29831736654804,1,0.02
8.47882443524452,12,961.78
6.70827942496811,19,785.3
7.22494275419148,1,0.02
6.74423584915078,13,2175.96
6.89849251170295,25,4021.28
7.43838353004431,1,0.02
8.15621758429724,9,2553.69
6.74423584915078,18,1434.16
7.01266469290888,20,2441.23
7.4331167436657,14,1912.81
6.70827942496811,24,2282.75
6.43690328998101,4,686.07
6.77093849536609,11,2232.81
6.78938832287739,26,1711.42
6.75773439313784,26,2064.23
8.94897560784178,3,13.13
7.33302301438648,22,2248.84
6.51789281410138,28,4542.25
9.74732075838218,2,1176.12
6.61606518513282,12,1446.85
6.70827942496811,34,3736.38
6.69410403285127,19,2990.23
7.19020116651367,4,10221.47
7.22523398946796,9,1838.84
6.21460809842219,1,0.01
5.19295685089021,14,23864.67
5.01063529409626,10,308.89
7.09007683577609,8,1726.45
8.24019253564456,3,20.5
6.5510803350434,3,832.21
6.75693238924755,16,2092.78
6.74993119378857,25,3130.16
6.69038254442835,15,1271.42
6.88755257166462,1,0.02
6.88201686973702,8,1669.59
6.61643994756459,30,2070.94
7.10002716662926,22,2179.81
7.64969262371151,3,45.05
5.79909265446053,10,719.33
6.59385242688727,7,758.99
7.29927020080358,25,4992.99
6.75693238924755,17,3966.34
6.60338811466675,10,332.7
7.14980693998386,20,3038.53
7.2760721914548,5,180.37
6.89368678010326,20,3012.86
6.70827942496811,10,1005.51
7.55674678949517,30,3407.26
6.92954612454026,32,2818.73
6.91460178805919,14,3316.17
6.68461172766793,31,1875.24
5.28826703069454,10,328.99
7.23273313617762,9,340.18
7.20482564318458,26,6689.78
6.91146837689402,19,2321.22
6.88243747099785,3,500.02
7.13648320859025,18,2784.67
6.66411560996285,15,3387.39
7.43838353004431,18,2788.08
6.68461172766793,1,0.02
7.88231491898027,15,4482.22
8.10016144693661,2,1.02
5.01063529409626,10,219.94
6.69726878806097,8,2615.54
6.95017279997281,2,560.06
6.69410403285127,39,2299.16
5.78560820718036,9,564.84
6.75773439313784,27,3206.05
6.5510803350434,20,2563
6.70827942496811,21,1616.78
5.19295685089021,12,413.12
7.17613220037591,14,1877.06
5.01063529409626,6,2053.4
6.86119811980029,7,1688.27
7.11151211649616,7,1586.58
6.91770560983531,6,185.79
7.03051258906321,12,2897.57
6.83727916517781,19,1898.96
5.06259503302697,17,7483.89
7.13089883029635,4,51.38
7.09920174355309,10,2671.55
6.95844839329766,16,2095.75
5.06259503302697,14,282.3
6.80263917789708,14,1895.77
7.25333590796734,39,3801.92
7.15461535691366,16,2481.65
7.49554194388426,1,0.02
7.32101658428111,8,1181.86
7.48436864328613,48,2943.12
6.96508034560141,10,1614.12
7.09703589856456,8,967.87
6.80461452006262,44,3375.41
6.5792512120101,2,19.71
6.3297209055227,29,1904.05
7.31697997763145,8,2301.32
7.09007683577609,2,1.02
6.35088571671474,19,1034.48
6.78938832287739,23,1884.45
6.4393503711001,2,0.04
6.67771298597677,36,4327.81
6.63962743696552,45,7592.24
7.14677217945264,1,0.02
7.42654907239731,7,182.96
6.72142570079064,41,5099.66
6.74423584915078,25,3265.62
7.55714386576515,1,8.06
6.80740441625479,2,0.04
6.77254247357508,24,2753.4
7.00306545878646,9,2516.45
7.90470391387375,2,1012.85
6.65582637623617,36,6076.79
6.32064238704403,8,1344.3
6.75773439313784,25,2233.19
5.04342511691925,14,486.59
6.87638844323264,22,2362.5
7.45529848568329,15,2646.62
6.68839207314927,20,1684.39
7.38539220038327,18,1655.07
5.29831736654804,1,0.02
6.97541392745595,10,1936.79
8.10167774745457,23,320.48
7.15644181292692,5,40359.76
7.0807837888645,14,573.78
8.03915739047324,1,0.02
6.74423584915078,12,1586.62
6.74423584915078,21,2303.55
6.92969288050004,5,674.23
5.01063529409626,6,288.16
6.3279367837292,1,3.16
7.17011954344963,10,1900.33
5.01063529409626,5,337.83
6.69410403285127,29,2333.36
7.13089883029635,16,1134.13
6.92969288050004,24,2412.3
7.36960072052641,44,2806.05
7.98956044933387,15,2305.78
6.4459578862835,11,1344.22
7.10002716662926,2,1.02
5.06259503302697,35,987.21
7.09007683577609,5,181.11
6.90775527898214,2,19.71
7.11720550316434,20,11417.07
7.01211529430638,11,184.45
6.30964551375694,6,1146.7
6.84331275323686,28,2602.73
5.01063529409626,19,465.65
7.11739202267037,26,3005.08
6.88288865125201,22,6011.57
6.21460809842219,1,0.02
6.70827942496811,20,2652.77
7.02553831463852,26,5202.64
7.13648320859025,13,1448.62
6.84268328223842,6,641.38
5.90263333340137,10,25.46
6.60748767324586,14,1687.86
7.09007683577609,17,2507.47
6.72595758494812,2,19.71
7.03051258906321,17,2637.27
8.34283980427146,2,524.03
7.06172022727665,11,3229.45
6.69410403285127,15,1541.24
8.38556398848124,5,293.68
6.87452936108351,6,1398.01
6.72595758494812,11,1432.4
6.70827942496811,33,2334.81
6.69410403285127,14,419.56
7.61480536471107,34,6330.21
6.183592034891,32,2064.88
6.39692965521615,4,12.05
6.5810135470739,6,769.27
6.92951677076365,3,247.1
6.62155211240976,20,2380.16
6.94312242281943,31,2028.12
5.06259503302697,12,2464.25
5.06259503302697,6,250.33
6.70118611057019,8,45829.59
6.5792512120101,14,2002.12
6.15555848562762,9,679.97
5.01063529409626,12,2517
7.56527528189893,4,792.25
6.65544035036765,15,2229.99
5.96614673912369,4,235.1
8.83927669058535,3,1.34
6.39692965521615,1,0.02
6.69332366826995,59,2076.86
6.70827942496811,14,3997.38
6.66721121298776,36,1896.4
6.30432082348348,20,1726.74
6.09564436601765,31,1438.41
7.03878354138854,8,2986.56
6.69410403285127,7,297.95
5.99146454710798,9,667.65
6.90775527898214,18,1546.98
6.8265777609882,10,1444.07
6.75773439313784,25,2817.59
6.62406522779989,2,22.27
6.99393297522319,37,5174.41
6.70827942496811,13,1660.36
6.87638844323264,4,231.76
6.76157276880406,2,19.71
6.65589069939575,17,1794.03
7.4748232304426,31,1158.88
6.55517195294666,26,1667.66
5.68849961779168,12,456.39
5.63478960316925,22,404.19
7.43838353004431,1,0.02
6.36292464991346,6,144.35
6.42721634782102,33,1491.8
6.50987136089429,16,1798.85
6.4151296918601,2,54.32
6.92755790627832,3,2050.5
6.72595758494812,31,4033.42
4.38202663467388,1,0.01
7.95331834656043,2,0.15
6.69038254442835,14,1403.4
6.72595758494812,35,2415.34
6.51808477677261,10,6564.26
7.48268182815465,5,807.18
7.75598556167138,2,345.84
4.60517018598809,1,0.02
6.4377516497364,27,1881.79
7.60539236481494,6,357.68
8.50714285556274,5,593.93
5.4510384535657,6,247.86
6.39692965521615,2,1.26
7.38770923908104,14,3944.85
6.81637436947456,7,234.61
6.70808408385307,8,1947.98
6.77787435812762,103,5644.8
6.84331275323686,18,1765.49
5.06259503302697,6,246.31
7.13648320859025,20,2541.92
7.65207074611648,4,1629.54
6.89762413178268,21,2821.5
6.88288865125201,12,1706.48
8.29404964010203,1,0.02
6.59780033068096,2,19.71
6.51471269087253,2,0.08
6.74423584915078,8,1351.87
7.68248244653451,5,612.19
7.00306545878646,6,1604.71
6.52838180437805,30,2709.84
6.85805019640247,27,2006.61
5.7037824746562,1,0.34
6.70808408385307,11,1922.83
6.87626461189077,7,1689.64
7.76217060713821,7,307.13
5.01063529409626,10,4275.69
7.42952084278646,8,411.43
6.82437367004309,2,19.71
6.58568877966853,4,1176.25
7.61498779382924,30,5219.62
6.74423584915078,13,1955.9
7.49554194388426,2,20
5.01063529409626,9,417.81
7.3132203870903,1,0.02
6.65947339075723,14,2279.41
6.99450162085306,20,2630.94
6.74523634948436,14,2430.59
6.75693238924755,33,8957.34
7.45214139627009,16,2942.45
6.75110146893676,8,1732.56
6.62671774924903,19,5184.52
5.19295685089021,17,2090.87
7.63397933793487,32,2934.97
5.06259503302697,11,415.41
6.8072938542681,21,592.93
6.70827942496811,34,5104.65
5.39362754635236,7,1548.72
7.39264752072162,7,574.42
7.56527528189893,3,516.23
6.69332366826995,12,399.85
7.09007683577609,9,2270.01
6.57868160537059,37,2066.05
6.98452185676705,12,12756.03
6.87638844323264,48,2038.25
7.13687294965599,19,3001.02
6.74423584915078,12,1250.49
6.86119811980029,13,1774.34
6.58173423785946,56,2304.19
6.1651447076866,9,842.84
6.74423584915078,1,0.02
6.63451508542757,12,1503.03
6.99450162085306,12,2259.23
6.43345442989852,1,0.02
5.07517381523383,1,0.02
7.01266469290888,25,2507.33
6.57507584059962,18,12072.3
6.78938832287739,16,1340.98
6.92969288050004,1,0.02
6.4723462945009,2,0.04
5.04985600724954,2,0.07
5.57154548202967,8,957.68
6.47330410458787,8,7389.56
5.07517381523383,20,1249.26
5.06259503302697,24,1911.58
6.69410403285127,14,1564.63
6.69410403285127,10,941.76
6.70827942496811,9,1732.33
7.83040574480887,11,2065.8
6.80740441625479,19,8814.79
6.73340189183736,3,330.11
7.29979736675816,2,19.71
6.75693238924755,29,1861.4
7.46835915003119,25,4545.2
6.89368678010326,15,2289.86
6.86066367144829,12,1987.62
6.361302477573,9,1410.05
6.63553964876427,11,1379.36
7.12568526324346,13,1796.6
7.49554194388426,2,0.04
6.32435896238131,11,4394.31
6.70827942496811,18,1502.96
6.88137023503743,11,842.99
6.83454997622286,31,1486.06
6.75773439313784,13,8198.59
7.49554194388426,2,460.8
6.92969288050004,19,2089.36
6.70827942496811,1,0.01
6.83945502472334,30,2864.78
6.31990461203193,9,1581.18
7.12257629386668,16,2760.23
6.96196880533878,4,98.32
5.19295685089021,9,1089.66
6.74423584915078,21,2350.91
6.87638844323264,16,2005.78
6.47697236288968,1,0.02
6.7696419768525,11,76.29
6.92969288050004,30,2445.13
5.01063529409626,9,372.3
7.20785987143248,13,2403.26
6.69410403285127,10,1995.96
6.58451511112964,12,2433.42
8.90109412160856,41,25349.29
6.68461172766793,2,19.71
6.69410403285127,11,281.12
7.1183565031212,13,1714.49
5.01063529409626,8,1604.35
7.23345541862144,1,0.02
6.27287700654617,1,0.93
6.84331275323686,8,1982.08
6.99450162085306,15,5575.81
6.80239476332431,1,0.02
6.70827942496811,20,2325.55
7.35115822643069,10,1333.65
6.74523634948436,15,89.92
5.01063529409626,11,395.54
6.68461172766793,1,0.02
7.81791123151952,1,0.02
6.50876913697168,6,1401.9
7.51534457118044,22,2025.97
6.91146837689402,17,2094.24
6.70827942496811,26,4812.76
6.89368678010326,42,2183.37
7.79028238070348,3,30.01
6.56671462300592,22,1504.37
6.39692965521615,1,0.02
7.24947088792634,15,1992.63
6.5643349602455,9,777.5
7.86326672400957,2,0.04
6.45563871803016,28,2500.9
6.77368659918757,16,1527.45
6.69410403285127,16,1427.31
7.13175446413729,43,4202.87
6.69332366826995,11,538.8
6.74423584915078,9,2684.77
8.28652137368124,6,1535.71
6.21460809842219,1,0.02
6.91146837689402,10,1454.41
6.92969288050004,5,208.66
8.57116230261072,9,15378.35
6.62007320653036,1,0.02
6.75773439313784,37,5753.42
5.01063529409626,5,272.73
6.75693238924755,15,1367.47
7.0185002722868,14,3550.12
5.01063529409626,7,255.46
6.84331275323686,3,194.03
7.64012317269536,52,151565.78
7.40099314082575,20,2053.64
5.01063529409626,7,318.5
8.46238425069564,2,862.98
6.69410403285127,8,319.26
6.91830938792067,16,2514.07
7.02731451403978,2,1.92
5.29831736654804,3,380.06
7.15305163493748,1,0.02
6.70808408385307,30,2744.45
5.29831736654804,1,0.02
7.25884867502296,4,203.98
7.19760001119855,23,3158.64
6.43100896886901,25,2210.48
6.9365953764153,16,2429.66
5.93489419561959,5,312.51
5.01063529409626,10,239.89
7.09007683577609,2,0.04
5.01063529409626,12,299.08
6.86797440897029,6,1109.87
6.69410403285127,13,1431.76
6.69410403285127,7,313.33
7.54624033913218,6,382.91
6.39692965521615,4,640.14
6.69410403285127,18,1371
6.51174532964473,11,404.51
7.23245853200335,21,2540.29
7.79746792187193,1,0.03
7.10055508006372,24,2284.97
6.84802650577349,7,481.83
7.82404601085629,1,0.02
6.70827942496811,12,1305.27
7.39032956540173,6,993.29
8.29404964010203,1,0.02
7.57298126568768,33,9743.76
5.01063529409626,4,2.13
6.87638844323264,34,1855.24
6.92951677076365,21,2525.19
8.21608809863232,31,3681.07
5.06259503302697,8,3.12
6.70827942496811,14,1057.51
6.79194030542045,3,348.49
6.73000326590255,5,1705.51
6.76619171466035,2,285.07
6.87319488963092,10,824.13
6.31579190375651,26,2155.12
6.70847472793246,44,3643.61
6.72595758494812,23,2455.65
6.78850992465879,9,2208.87
7.0647590277918,63,3309.74
6.57507584059962,9,1414.65
5.01063529409626,21,3366.44
6.84331275323686,29,2553.04
7.40745119670536,22,3883.12
6.69332366826995,5,269.03
7.64491934495886,2,19.71
6.72700049415971,10,2047.5
7.58892602753148,15,1589.11
6.70827942496811,29,6072.25
7.29805937083135,28,2944.66
6.95439074249812,11,5951.1
6.78359696435235,4,1251.48
6.89365635460264,19,2318.71
3.98898404656427,10,1316.55
6.75773439313784,23,3647.74
6.70827942496811,45,5358.59
5.01063529409626,18,1342.35
6.72595758494812,13,4312.48
6.69950034016168,8,1489.75
6.56320651484125,10,1471.79
6.99450162085306,12,695.83
7.17696528854418,9,4715.98
6.18225018231407,11,1069.16
6.72142570079064,5,132.3
6.70827942496811,20,1320.75
5.01063529409626,2,19.71
5.94017125272043,22,826.1
6.74523634948436,1,0.12
6.91347886795173,23,2944.34
6.99825390178924,35,1694.01
6.69332366826995,34,1837.16
6.74423584915078,16,2319.72
6.79018722021657,6,1086.42
6.70827942496811,22,4628.44
6.84587987526405,8,1541.25
6.51767127291228,18,2610.88
7.17548971362422,25,35591.37
7.34277918933185,2,19.72
7.22523398946796,35,1083.16
7.02997291170639,15,2363
6.02579350743157,6,653.44
7.10203010989355,4,200.16
6.80740441625479,62,3075.16
6.75773439313784,19,1959.83
6.79585117847219,35,12506.02
6.92548713626228,11,247.77
6.83625927727707,18,1956.41
6.89353464334217,43,2445.85
6.88653164253051,24,1652.73
5.01063529409626,6,287.82
7.21376830811864,23,1346.23
6.70827942496811,39,3728.41
6.80899515495796,6,282.23
6.7297762796223,21,2584.3
7.88795933659995,5,91.84
7.22596170679646,21,3746.12
8.00636756765025,14,1661.12
6.2574185147209,10,974.96
6.62007320653036,11,1657.6
6.53750286262972,8,1760.04
5.06259503302697,15,904.31
6.65317265883255,35,2469.23
6.48718160919317,28,4379.07
6.04025471127741,1,0.02
6.74423584915078,17,5314.82
6.42971947803914,3,153.01
6.91146837689402,15,1609.63
6.83410873881384,10,2987.25
6.39359075395063,9,748.23
7.01266469290888,86,7602.24
7.09007683577609,1,0.03
6.54448721957376,8,4691.89
6.57514557317522,18,2057.17
5.01063529409626,4,230.72
6.85646198459459,3,164.03
6.86628724248837,12,1673.31
7.1735597729146,28,2147.62
5.01063529409626,17,1902.08
8.38935981990635,15,1211.81
6.91146837689402,14,2030.71
5.06259503302697,14,1772.89
5.23399215599148,3,418.64
6.96696713861398,15,2115.61
5.98141421125448,1,0.02
6.68461172766793,1,0.02
5.01063529409626,11,917.96
7.15161084789336,6,721.4
6.46390271046918,17,2773.54
7.54750168281497,7,2069.16
7.10203010989355,11,1167.3
6.65801104587075,2,19.71
6.95588808428142,2,0.04
6.52085674044781,25,1577.91
7.25488481007734,5,871.64
5.18178355029209,5,218.62
7.34601020991329,17,1912.16
6.87626461189077,2,39.79
7.3132203870903,1,0.02
7.45005049961752,15,2825.8
7.03051258906321,4,79.9
6.70827942496811,29,1624.19
6.80239476332431,12,174.15
6.57786135772105,12,1684.39
6.70827942496811,16,3386.83
6.44306550616014,9,1213.69
6.89368678010326,25,2791.25
7.11827549013477,21,11333.81
7.74066440191724,14,4471.86
7.04390199865548,52,4025.32
6.69761432630192,21,1574.22
6.75693238924755,10,1374.43
7.67122577892393,20,3393.88
6.33859407820318,2,150.06
6.85181964665183,19,7698.46
6.92969288050004,10,1820.88
6.89368678010326,17,1477.68
6.75693238924755,24,5692.58
5.71426071894383,2,307.86
6.37947826160239,13,7490.02
6.47378266582583,31,6493.94
5.06259503302697,9,286.79
7.09007683577609,18,801.79
6.68461172766793,2,19.71
6.50304488600485,2,160.04
7.73455884435476,2,20.03
7.44701091280361,15,1931.05
5.33753807970132,38,2548.46
7.77569574991525,6,4950.18
7.00275632009893,11,2240.45
7.84561570342359,8,926.42
6.87729607149743,26,2542.02
6.94771610280132,34,3375.01
7.74444853738463,20,2536.36
7.59799323183995,2,3.48
6.74423584915078,33,2228.11
7.48549160803075,4,22.92
6.65801104587075,6,1364.03
7.36691911942424,5,3601.37
7.24422751560335,21,1799.82
6.74423584915078,37,2439.58
5.04985600724954,32,2098.1
6.90775527898214,9,306.89
6.43079953972376,7,799.66
6.53761870392727,31,5063.17
6.58617165485468,10,10681.43
7.38647084882989,15,2174.18
7.52429135717024,22,3345.39
6.49850802757851,2,50.98
5.01063529409626,7,303.17
7.05617528410041,20,7902.42
7.71979598948249,13,3368.39
6.87638844323264,9,1434.12
6.41393425403197,6,1099.01
7.06834234363009,28,6870.49
6.84331275323686,12,1939.89
6.70827942496811,18,1641.21
6.89368678010326,7,334.62
6.92951677076365,21,2800.08
6.89174784083632,20,1609.82
6.50128967054039,2,420.05
6.63741529283695,22,2582.67
6.30991827822652,47,4752.46
6.54616829068238,5,838.45
6.75377625108851,2,3.13
6.74423584915078,17,1738.67
5.19295685089021,2,1.88
6.83183489617325,8,10033.87
7.55799495853081,9,275.11
4.78749174278205,18,1784.45
7.28149577450716,5,470.2
7.02407947326894,25,1827.75
6.69410403285127,6,247.48
6.70827942496811,23,2792.6
7.37309178412769,16,1346.83
7.30653139893951,10,1326.12
6.80338316358469,12,1864.91
6.69983279720698,4,218.5
7.03051258906321,14,2194.56
6.75773439313784,8,488.8
7.55949175009653,1,0.02
6.77004373310665,13,868.13
6.58187277271505,5,872.61
6.91146837689402,12,1482.95
6.69410403285127,24,1705.47
7.13687294965599,74,9915.69
6.91146837689402,19,2181.04
6.78897174299217,29,1703.55
6.77368659918757,21,2541.74
7.41938058291869,9,1742.85
6.69410403285127,18,1462.07
6.97354301952014,1,0.11
6.43546102826502,27,5407.97
6.41030645225779,2,251.06
7.35482927193115,13,1333.52
6.86119811980029,24,2136.34
7.10496544826984,18,3476.62
6.91146837689402,16,2413.64
7.78322401633604,38,2922.27
5.01063529409626,11,300.88
7.44775128004791,7,4233.75
7.3464681695499,17,11758.33
6.10031895202006,2,0.04
6.61045375426416,45,3052.72
6.87638844323264,14,2221.99
6.56964970919825,14,1607.03
5.01063529409626,18,439.13
6.29269813163649,8,961.41
8.22657347497711,13,1758.5
7.09007683577609,19,3337.05
6.40090507608229,15,980.22
6.74423584915078,19,3549.55
6.5703786335065,8,1541.48
6.61292773836949,19,1585.66
6.97043895595937,9,1860.31
6.55186574081724,28,11297.84
6.72595758494812,67,3159.66
