NOM_PROV,COD_PROV,NOM_CANT,COD_CANT,A,B,C-J,D-E,F,G,I,H-J,K,L-M-N,O,P,Q,R-S-T-U,TOTAL,YEAR,TIPO
ZAMORA CHINCHIPE,19,Centinela Del Cóndor,1907,1180.64158999563,0,135.000198262759,110.4096714504,2117.76200901121,933.044733841138,65.555873018822,675.973821179332,2.11241340400478,765.54999958418,1809.28039780156,1304.12095889782,0,56.4210114268762,9155.87267787373,2008,Definitivo
ZAMORA CHINCHIPE,19,Palanda,1908,2372.35826179464,0,216.732017767629,139.867241633704,858.180640024248,689.882262594712,0,1182.5758065483,0,504.294028866875,1749.61715199606,2448.620457252,0,18.5024168824679,10180.6302853606,2008,Definitivo
ZAMORA CHINCHIPE,19,Paquisha,1909,369.713748207341,0,0,54.4178014073255,628.935865971168,424.006779039128,0,450.925360781942,0,41.582042484913,1142.36624897921,969.974500357758,0,5.05783481303022,4086.98018204181,2008,Definitivo
GALÁPAGOS,20,San Cristóbal,2001,8735.27060837676,0,467.914296534173,541.35083853372,5236.38408059773,5717.16667682392,3358.34932764748,10148.1520933362,620.707816456472,7122.02539097137,26592.2346836302,560.067156812384,699.323042542836,1184.47080073496,70983.4168129982,2008,Definitivo
GALÁPAGOS,20,Isabela,2002,2511.08756727013,0,23.8999424210525,61.4433201735772,2093.80506752222,1442.56158580856,2325.2049645781,3252.82434505072,297.420141343596,2153.44241395494,1426.27476459669,57.1834422617935,0,35.5908111506109,15680.738366132,2008,Definitivo
GALÁPAGOS,20,Santa Cruz,2003,17660.4661139734,0,735.640554477621,385.712472455276,12114.6636706121,14506.7483511879,7120.87434478459,22290.366507802,524.244034033881,19419.3771549653,4897.70995984771,2726.39388506263,748.979116569546,4487.1251895756,107618.301355348,2008,Definitivo
SUCUMBÍOS,21,Lago Agrio,2101,31977.0600647061,546980.408341875,3733.88057742083,7133.6389590467,29254.3858267699,47307.2570315388,3636.67876840975,9775.83133438522,3631.98580658798,21831.5003558859,19353.9187383998,20805.8925978355,6873.93507870116,2480.43402602055,754776.807507583,2008,Definitivo
SUCUMBÍOS,21,Gonzalo Pizarro,2102,3232.02711353347,0,307.591209247411,655.280685878401,2287.36552815815,1141.3418036751,129.63726972379,1210.6802479658,0,571.213725261351,2710.00275195841,837.939420831636,0,80.7763845628755,13163.8561407964,2008,Definitivo
SUCUMBÍOS,21,Putumayo,2103,1406.1432872444,192584.912397379,511.839921097262,118.781119762287,1750.13495761174,1614.99212322081,0,712.616716967457,0,437.189927740808,4259.65417894595,1753.75588969403,0,164.581331079836,205314.601850743,2008,Definitivo
SUCUMBÍOS,21,Shushufindi,2104,15183.7782935253,754784.968340163,136668.71597079,613.512097746557,11842.557972582,9207.24736708329,152.701569245201,5752.64482804005,259.906185949177,6034.08993568199,8463.56426278101,6309.21241372836,1145.65584645019,1654.87362055406,958073.428704321,2008,Definitivo
SUCUMBÍOS,21,Sucumbíos,2105,1804.61443444992,0,141.697551790707,52.9185116889676,500.09493794899,184.296350233889,0,529.734859175487,0,764.724021146626,1090.25735420187,753.968424013856,0,105.03952572705,5927.34597037736,2008,Definitivo
SUCUMBÍOS,21,Cascales,2106,5351.1578158059,97931.2079666045,749.366159639018,145.811438682551,1383.95215699979,1213.28415605118,43.2645838194169,1264.22904943118,0,379.136838975225,1996.33092995335,2515.82835863908,0,43.0083544384837,113016.57780904,2008,Definitivo
SUCUMBÍOS,21,Cuyabeno,2107,1897.21780880845,447802.932001329,419.961526932028,124.111041802903,1636.49266628229,583.558709080931,0,773.419433521312,0,128.18247503575,3143.3000219709,1139.13451272214,0,53.608559444564,457701.91875693,2008,Definitivo
ORELLANA,22,Orellana,2201,19615.637899427,1443541.23431878,45523.2078622287,5789.91074734748,12052.97801614,9284.83752082702,3740.77467953849,10610.230969832,2441.11256819903,27851.8880897285,41944.8075348728,15982.5666163054,4330.63118185892,413.520671757955,1643123.33867684,2008,Definitivo
ORELLANA,22,Aguarico,2202,548.645540590332,948908.21278662,113.631434519172,6775.12868591002,690.773556723873,98.9800329118064,0,878.634603165895,0,509.424440487149,2792.47152252531,1016.77065027878,1562.7131475412,22.7820417242571,963918.168442999,2008,Definitivo
ORELLANA,22,La Joya De Los Sachas,2203,16478.7404105168,3112226.41513251,1230.47453349197,508.684355750682,3738.15751100317,3989.05430370661,406.537499872244,7421.68653253329,479.039484192128,1594.67202382085,8934.79248669765,8347.04479189112,331.95499084204,241.595028131975,3165928.84908496,2008,Definitivo
ORELLANA,22,Loreto,2204,9895.42775123188,304022.363875707,189.640559656812,256.651859839338,1614.18990328173,949.704790743137,58.3670928014761,2441.0775012899,0,136.531738320072,4504.68546103853,4684.07259826794,0,3036.84965246998,331789.562784648,2008,Definitivo
SANTO DOMINGO,23,Santo Domingo,2301,92464.8345174748,69.9919424013163,126810.829036142,7615.33590706275,152353.677181829,240622.863295938,13519.7270201904,136437.721374523,16942.4173326629,69238.7851721246,34507.4034534465,73063.9358827027,36025.3426474762,9655.64537621368,1009328.51014019,2008,Definitivo
SANTA ELENA,24,Santa Elena,2401,10446.0873982983,27919.9642676693,180.587854734197,1682.91104423941,183114.331531901,63106.978107224,3108.3257862494,11742.2213572348,2228.91943220608,25995.1358915817,1009.99755975188,24607.3493262356,3429.73286628593,2775.79766118917,361348.3400848,2008,Definitivo
SANTA ELENA,24,La Libertad,2402,171.395017712267,0,270925.833057884,1170.04620355202,93613.0229552678,122545.070043744,3987.72696636481,6932.89141094452,1803.36736450638,13372.7016676541,205.87894198452,17178.0606758579,3529.55598325847,5866.56410110024,541302.114389831,2008,Definitivo
SANTA ELENA,24,Salinas,2403,66517.1202285116,0,1813.60097746169,746.83800226725,83393.2143925447,42693.7705262135,11242.9089884626,3618.53362926477,426.192903479271,14947.5016647102,1131.17942333156,14605.0488641793,2518.79900417985,1516.93265156461,245171.641256171,2008,Definitivo
OTROSELEMENTOS,OTROSELEMENTOS,,SINCOD,,,,,,,,,,,,,,,2211733,2008,Definitivo
AZUAY,01,Cuenca,0101,32277.1960777622,24026.5841253766,475751.299684316,32149.0838086205,243382.398968218,341022.503504641,40119.355408734,309732.397946976,157611.546404222,456042.484902346,210337.49394001,122244.638548202,91543.6999598907,32554.6643800577,2568795.34765937,2009,Definitivo
AZUAY,01,Girón,0102,5429.39904175745,457.59906975556,409.137748852504,219.33325112496,5144.96679099341,1314.94411920703,56.6056353099609,5865.91471070629,0,1194.83108800473,2844.79479588798,2740.06575713463,1106.91686297022,90.872642082474,26875.3815137872,2009,Definitivo
AZUAY,01,Gualaceo,0103,8838.21911692186,0,905.885036385213,656.466092372378,25988.2717170715,7859.42516558284,1609.07818015489,13088.2311963593,3645.90278956278,7996.5061422053,5495.91935863483,10615.451679658,3451.71665985112,221.460229750732,90372.5333645108,2009,Definitivo
AZUAY,01,Nabón,0104,7624.62068986702,0,0,229.896935534014,7128.04409927131,1442.14994150844,41.1301425580547,5182.51887090582,228.173056152659,111.718939525215,2569.68971488358,3562.17322253173,0,106.289954095965,28226.4055668338,2009,Definitivo
AZUAY,01,Paute,0105,32290.5211979576,1117.36724055742,131.635623543849,368.947769562404,7471.45163908631,5597.31896248872,490.224287253473,13061.5150919813,1274.41602713989,5490.23446088191,3721.24319949344,5782.82849992775,1378.16876793097,354.008673530512,78529.8814413356,2009,Definitivo
AZUAY,01,Pucará,0106,3089.64688722589,0,58.7023726614463,144.273470386109,1257.56209156848,545.625800001101,0,3227.50087901021,392.690079643708,152.081911224648,2058.8006719553,2212.75883429188,0,111.068372898544,13250.7113708673,2009,Definitivo
AZUAY,01,San Fernando,0107,4284.43939154461,0,10.6731586657175,66.440665809811,1406.54962081161,437.281004126289,164.932064067371,3281.96596978958,32.6424528520592,217.781442394197,1202.62557114715,921.251695482345,0,33.7296419254321,12060.3126786162,2009,Definitivo
AZUAY,01,Santa Isabel,0108,9378.10647224354,73.2388834849245,88.5236621417425,281.724669118046,7724.58370784923,3561.30972682347,905.704675853018,7357.96665878021,0,2105.69663482127,3625.35034990823,4840.51962283438,2101.25263212388,156.109851416723,42200.0875473987,2009,Definitivo
AZUAY,01,Sigsig,0109,8935.60313945304,0,130.975725951987,396.559158124775,15259.2474452082,3049.26079806043,73.9824827440631,6576.63749909213,512.498574581679,1846.59924486528,4143.0385674013,6285.56871089097,1328.30023556427,178.112252732164,48716.3838346703,2009,Definitivo
AZUAY,01,Oña,0110,1982.60673275868,0,13.8751062654328,51.7005694603608,508.338478709717,357.316772967706,0,2787.47092454884,36.9765804483719,146.875023704722,885.31574047734,724.718000446111,0,21.3471800735717,7516.54110986085,2009,Definitivo
AZUAY,01,Chordeleg,0111,3767.88330600221,82.0236968512439,99.6633325369219,187.817579615704,3439.87380025507,1766.23145883276,230.90488969432,3515.71938855658,46.5210676178881,2322.76403969942,981.366645407749,3001.52576213819,578.769284427466,217.130834473934,20238.1950861095,2009,Definitivo
AZUAY,01,El Pan,0112,3671.82049916334,0,17.7885977761958,50.119148843027,840.024920361589,349.183694002198,0,1425.16062017822,0,97.1091021823306,603.222031380744,501.862828396096,0,34.9558584649092,7591.24730074864,2009,Definitivo
AZUAY,01,Sevilla De Oro,0113,7985.23959080909,0,44.4714944404896,37707.7892560145,4098.93505122421,577.599705756457,0,4422.02893900809,23.454797607788,1121.75293770913,1450.65205169174,1774.55775112313,790.293735689794,61.5915875235916,60058.366898598,2009,Definitivo
AZUAY,01,Guachapala,0114,7026.89322883744,0,21.346317331435,49.3352349341649,1156.27869179514,567.745409756245,0,1055.890738131,0,540.321129931522,935.360926951489,503.32454003862,0,33.7221595344851,11890.2183772415,2009,Definitivo
AZUAY,01,Camilo Ponce Enríquez,0115,5901.92906566217,9932.62003729475,0,217.969142734731,2827.77068571902,1873.43748578341,0,5747.38316883378,0,1590.34188449085,1856.15922999937,4114.92423982114,0,4023.89946741731,38086.4344077565,2009,Definitivo
BOLÍVAR,02,Guaranda,0201,39445.8286930849,0,3988.77209293564,1108.827946303,33201.7754648666,13785.9191110476,2146.88020957477,18266.8452026503,4921.5266681429,8688.19508098,52103.0797563857,24771.812799026,9987.41015386729,5159.91097737771,217576.784156242,2009,Definitivo
BOLÍVAR,02,Chillanes,0202,5870.99308127905,0,32.8230735489817,221.569299192691,1045.88900987123,952.590051688606,65.1150370127776,4893.0848469563,90.8568707462119,409.197691855581,2692.58750667799,4429.97224660521,1091.24331557845,91.7515377181459,21887.6735687312,2009,Definitivo
BOLÍVAR,02,Chimbo,0203,5914.2928579737,0,42.4425964095748,220.782119771348,596.337407889118,1731.78964063826,0,3845.62945488297,888.192262111856,960.97753908693,2510.44930040853,3167.79721775976,0,286.088562136335,20164.7789590684,2009,Definitivo
BOLÍVAR,02,Echeandía,0204,11292.7981705126,0,21.8820490326544,129.860878225504,1537.05232419154,1454.38318788014,0,3020.90091762723,47.586379068143,877.15578537829,2025.55069162109,3925.96873333877,0,47.7558832145608,24380.8950000906,2009,Definitivo
BOLÍVAR,02,San Miguel,0205,11043.0178495552,0,123.710335378551,317.169709334219,2857.95505567108,2134.19045802175,237.299973986497,4430.98711708729,228.190143774901,4774.02611969428,5036.64956838978,6397.55623928988,1008.96479542325,130.891204216227,38720.6085698229,2009,Definitivo
BOLÍVAR,02,Caluma,0206,10560.6438718982,0,26.2584588391853,147.25172551749,1849.46428253798,2669.6725200334,0,2745.11595003398,486.777528909203,2376.60359609112,1765.59804424921,3654.02526123552,0,140.713747659301,26422.1249870046,2009,Definitivo
BOLÍVAR,02,Las Naves,0207,16408.1463267481,0,19.693844129389,65.2738124064384,534.666197806643,484.704421657432,0,1490.91859310081,0,232.957521336244,135.17375820013,1080.3253859174,0,40.1379356938523,20491.9977969965,2009,Definitivo
CAÑAR,03,Azogues,0301,5741.40258033577,1941.0155139022,6726.44128182995,1417.72787610322,37504.3919054648,24358.613831474,5114.32370411781,36859.0480637456,12434.7972524586,27155.8813909074,32909.6711748217,19544.4932630502,14843.9898817846,1804.67538216218,228356.473102158,2009,Definitivo
CAÑAR,03,Biblián,0302,4887.04161256471,0,1114.5094352454,364.62182512438,9556.49221293653,4096.24172195999,1386.45508252916,11719.8548544421,2072.97027025173,2704.8878499974,2321.79889293798,3728.04210374759,0,377.042593695766,44329.9584554327,2009,Definitivo
CAÑAR,03,Cañar,0303,10028.0306907366,0,913.763971666885,961.955851792309,20609.4657765658,8200.86570311906,1355.96713547683,22279.9289837984,4375.09618098807,11749.180131317,4528.14470978641,16212.6885717317,4275.50877100084,1858.58599277998,107349.18247076,2009,Definitivo
CAÑAR,03,La Troncal,0304,79420.3965057255,0,32684.7748028289,1513.47475277843,27735.6809930844,29082.2726456363,3976.52820666117,19463.8511945891,1772.66809180685,13434.7939585074,15646.4632245579,14690.0649059004,3146.48616989146,249.584621440693,242817.040073408,2009,Definitivo
CAÑAR,03,El Tambo,0305,2084.07017779747,0,13.134980267013,152.920210364071,6644.86903752208,2271.33432090146,418.613042860335,4381.6557894019,805.991016231607,4585.91261637118,1564.65866671806,2759.80961880872,0,74.0368307149916,25757.0063079589,2009,Definitivo
CAÑAR,03,Déleg,0306,2882.49886063612,0,15.8120426002386,114.439525152784,2635.15074132545,1402.9127378764,0,1955.95597094678,0,28.8355503023426,971.783007438929,1014.21485205514,0,59.6817837297638,11081.2850720639,2009,Definitivo
CAÑAR,03,Suscal,0307,1319.72909259049,0,12.6496340801909,76.0472687322334,2786.27196788339,606.182715259286,33.4890434288268,1901.24264901985,87.322613287985,1221.66118064416,992.064103678569,1071.22385802274,0,26.9930694085017,10134.8771960362,2009,Definitivo
CARCHI,04,Tulcán,0401,18816.762573731,306.385714980308,12565.2025184718,1528.83981496833,28862.6253743305,63728.7308618868,8644.95636088576,36308.7455941942,6675.81560076499,16121.0556522074,39347.2991115666,18775.1399459175,9451.61512093744,3156.20485369138,264289.379098534,2009,Definitivo
CARCHI,04,Bolívar,0402,20954.4865180285,0,48.6301938698575,281.090743927523,1097.14688448076,1963.08197108529,58.051207411673,4299.49765226625,0,89.336838650225,2943.04397339488,5700.88267265929,0,63.9158482966314,37499.1645040709,2009,Definitivo
CARCHI,04,Espejo,0403,16814.6146773029,0,97.260387739715,214.927989563393,1562.64855256135,2737.17136334878,458.021667334061,3913.98861858783,489.058387168192,674.783767218013,4140.52049419783,2964.6790197412,1143.34053882308,55.6371644966051,35266.652628083,2009,Definitivo
CARCHI,04,Mira,0404,14862.9797431542,0,72.9452908047863,204.343028223343,1974.57893226943,1637.42985502183,0,2324.33388234504,156.704180066567,476.925944882754,3306.9366483553,2946.88920974148,0,404.567103231962,28368.6338180967,2009,Definitivo
CARCHI,04,Montúfar,0405,20264.4435840931,0,194.52077547943,473.189860552716,4804.61492292365,6390.01833796202,222.727768405249,13294.6003846562,1281.31398548551,4973.76175027107,7189.55712057359,7159.07042296365,1753.12215952872,407.880431733786,68408.8215046288,2009,Definitivo
CARCHI,04,San Pedro de Huaca,0406,5440.74569127081,0,2597.41324752827,102.639731219236,1511.74750269675,1250.54405825044,148.485178936833,3709.1632505245,24.5559879920607,303.352919571877,262.191410453274,1232.64242148595,0,41.4746140944613,16624.9560140245,2009,Definitivo
COTOPAXI,05,Latacunga,0501,148299.416992973,430.122048712581,50567.1598340149,2376.46205961058,43735.5629554278,77894.5010634053,4249.98989113187,85803.3401355834,15675.9627271162,51017.6405905156,67646.8369519427,46815.862143905,20009.6122680045,5014.223010806,619536.69267315,2009,Definitivo
COTOPAXI,05,La Maná,0502,32495.1998448686,0,103.973383859275,1032.47631670457,7862.03854667625,10019.494108496,140.410033541684,9406.14138938752,1246.4696514953,3266.18583709368,4362.25733416411,9498.35434927373,4626.74588147638,1826.62138754708,85886.3680645842,2009,Definitivo
COTOPAXI,05,Pangua,0503,21112.1113160094,0,107.651160509478,288.626573886081,1061.07784984718,1391.79900574949,0,6267.51920222828,37.8091008890125,1587.31036006482,2586.4000347687,5243.94647875389,1163.34955046538,101.337931515874,40948.9385646876,2009,Definitivo
COTOPAXI,05,Pujilí,0504,31859.0436385311,0,15.232610926987,885.888770925135,27192.5552312183,7348.32636969194,30.3861260695888,19425.9333986165,286.943958944321,2089.83391714126,6896.44548591328,17630.1202606615,3645.16192479152,1402.07413895851,118707.94583239,2009,Definitivo
COTOPAXI,05,Salcedo,0505,42849.4994405305,52.0277629211844,7356.39988223399,674.570242394809,38041.2723827766,12713.7931391271,347.468831815676,15619.1057734843,1846.54100877358,8887.66624138633,6014.53549401396,11565.1781850848,2430.90805801358,2152.69596350557,150551.662406062,2009,Definitivo
COTOPAXI,05,Saquisilí,0506,5102.35564686557,0,3251.38484416073,273.691114013237,5733.7276201318,7982.90408063653,74.699226587739,12473.636077779,423.30627085836,3562.34802553755,2793.65644496191,5029.35821164782,0,258.162519440437,46959.2300826207,2009,Definitivo
COTOPAXI,05,Sigchos,0507,6234.75192231359,0,27.4890563688403,277.935175818446,2455.21591661423,1014.11738522104,45.5791891043831,10285.9227171134,0,1071.22493692462,2316.36986905469,6023.24071192855,0,218.06135762041,29969.9082380822,2009,Definitivo
CHIMBORAZO,06,Riobamba,0601,30612.6942023658,406.609564309529,48123.0407056607,5036.52185674308,78379.5079104749,89649.7845485097,26618.6374657599,85414.4709431148,25997.6769701883,67320.5846703195,110513.238413975,64587.5621856318,36808.6919419423,8549.00874349688,678018.030122493,2009,Definitivo
CHIMBORAZO,06,Alausí,0602,20621.6800091968,194.160927020474,39.7491399036042,743.940539963036,4484.73991252416,2492.09894010842,2191.89449157052,10224.9457308141,1695.66515874195,1296.95196188201,6355.31150235406,10956.6538098914,2700.29034975394,1021.01288958773,65019.0953633122,2009,Definitivo
CHIMBORAZO,06,Colta,0603,16479.1508036424,0,19.8745699518021,747.854734029801,5338.39472202769,8685.56230346937,164.301144713344,9975.20872960059,0,522.075394862729,5653.17896233489,8698.49830784488,2039.41881081481,416.765595389203,58740.2840786815,2009,Definitivo
CHIMBORAZO,06,Chambo,0604,15642.760757048,0,26.4994266024028,182.978086282035,1216.32634928817,1426.98062480301,108.89308329938,3601.5689941629,52.0425836111795,1852.31060642228,1875.84220941634,1764.34670855519,0,53.2632830389493,27803.8127125298,2009,Definitivo
CHIMBORAZO,06,Chunchi,0605,5864.83009777884,0,21.1995412819222,207.676790416284,2504.54099052205,2133.67825583702,57.9241904079152,4356.78547518291,167.610412872428,1045.29319826434,2891.53235293996,3417.608134919,1280.7491400014,78.2742498374618,24027.7028302615,2009,Definitivo
CHIMBORAZO,06,Guamote,0606,17899.0820078868,0,15.8996559614417,590.246974159801,2371.22531873623,2105.13605565282,156.027681270621,11568.9427597946,0,2126.75325752696,3942.56647859747,10408.1702290715,1138.00450622012,324.36203232781,52646.4169572062,2009,Definitivo
CHIMBORAZO,06,Guano,0607,26321.2429598801,83.6156365050623,596.237098554063,649.03917543893,17631.305355016,6438.6920991684,1367.47732517697,11922.3628875379,234.155173354946,3302.64936210951,5457.7629661466,6549.69238045548,490.887960933367,432.817337700767,81477.937717978,2009,Definitivo
CHIMBORAZO,06,Pallatanga,0608,9487.58676276968,0,26.4994266024028,187.814394107225,592.233923322396,1465.27840927501,622.662409988762,3860.79066075812,0,1634.7576409614,1769.5610032943,2565.37573560705,0,243.043213111204,22455.6035797976,2009,Definitivo
CHIMBORAZO,06,Penipe,0609,7124.30383341339,0,137.041602341238,111.858603044125,737.568641933345,462.031717397004,0,2225.33407507941,0,5217.75997741231,2084.63223350903,952.903436297883,0,123.465334606467,19176.8994550342,2009,Definitivo
CHIMBORAZO,06,Cumandá,0610,9738.14636886399,0,46.6226385191423,156.421898724122,4019.16509537086,2458.18297623299,0,3201.38481239674,0,2255.11015636403,1316.39965672661,1397.0954360445,0,35.0747526475618,24623.6037918905,2009,Definitivo
EL ORO,07,Machala,0701,140384.007841486,0,21960.8673377005,3402.5484333899,120051.901622058,230214.927266913,19628.0892799524,69674.8122173512,23482.1548983041,88131.1718597047,117944.435367196,60720.9278516737,46175.1021899089,18026.8011495314,959797.747315169,2009,Definitivo
EL ORO,07,Arenillas,0702,30268.2096733683,0,3377.0188650458,611.936604032359,5621.24456637096,6833.71640180553,544.197592593229,5315.26569031008,128.295794901746,1580.20949052943,5680.27432659087,6024.66273412017,2281.08938140476,2729.99866233501,70996.1197834083,2009,Definitivo
EL ORO,07,Atahualpa,0703,2136.58670888038,0,1175.384877339,87.6286297892144,1329.45168758989,590.932865405217,0,1288.37898463087,75.8983354804727,259.90127072738,9260.74768906851,1023.58235164357,0,90.3874410141223,17318.8808415686,2009,Definitivo
EL ORO,07,Balsas,0704,4499.65127515043,0,1175.61995431447,91.759190182993,3444.65703596089,1573.97226310977,107.140572348969,1591.22758920153,182.83234979152,748.087979523028,1016.37253405754,1946.89897037487,0,4081.20509866809,20459.4248126841,2009,Definitivo
EL ORO,07,Chilla,0705,1802.34912757395,0,587.692438669502,44.2377523114807,873.340457380107,228.521258428662,0,758.282262892616,0,19.5758278018169,1259.31466237424,509.175548006683,0,32.8254438736272,6115.31477931269,2009,Definitivo
EL ORO,07,El Guabo,0706,131300.78635937,0,1645.53882827461,7952.88253442036,10832.1049935952,20628.8250307367,609.940973822073,9331.41886238915,1570.3061198126,3069.43530787405,6420.00595435512,10564.5207452003,3596.03223548362,3787.8657750903,211309.663720424,2009,Definitivo
EL ORO,07,Huaquillas,0707,12286.7242956531,0,411.773194273184,622.814992638394,1274.58346562994,36196.484354511,3382.4946142682,9339.93652948507,2163.80116333711,2308.03012878884,6230.31273247926,12730.2605761054,1263.71434307158,2279.65905341099,90490.589443652,2009,Definitivo
EL ORO,07,Marcabelí,0708,1786.33918611994,0,705.230926403403,82.6902109665886,2826.05197986426,1279.93839223998,88.0898423797023,1270.44661518997,0,996.39758759106,1435.67924742564,1360.99833979184,0,29.7838609691483,11861.6461889415,2009,Definitivo
EL ORO,07,Pasaje,0709,56096.2289675122,1420.97744387319,3537.61544116057,1037.31660860965,18587.5243064857,32173.0017059775,2164.91361878315,14887.1560539355,3069.17071487439,24836.0154553135,12768.7576843035,18878.7296934738,9507.17425672071,2946.51680978409,201911.098760807,2009,Definitivo
EL ORO,07,Piñas,0710,5660.4141522351,5062.98631162065,1645.53882827461,391.905368281674,17574.445331911,10618.0733753395,476.042752024847,6420.15220092021,1552.18912910254,8349.01567687271,6376.91212379811,6177.2410233345,1937.69532604309,2885.0537431185,75127.665342877,2009,Definitivo
EL ORO,07,Portovelo,0711,1428.37132753694,37769.7642550325,940.307901871204,209.429149338916,3302.34164939997,4412.51441134444,0,2251.28436105762,409.996553888869,1233.63189536972,2886.21705932749,2531.92772501953,0,158.914243896173,57534.7005330834,2009,Definitivo
EL ORO,07,Santa Rosa,0712,132200.569674127,427.734632398141,10268.3405094703,1915.111843077,43812.0394188854,30552.6567574013,3796.24488067834,12169.3260783417,3272.00640993777,16360.6335656835,11983.0487709884,16172.4267807808,8366.12891977611,4414.42687055825,295710.695112104,2009,Definitivo
EL ORO,07,Zaruma,0713,5332.42163302288,12739.4812210565,2115.69277921021,401.310151525414,7534.50316622376,7095.0073519274,1413.66226096554,5920.74655639161,1184.41486626089,1254.99868284465,6357.75140827398,5778.7937195005,2274.68581752884,1517.1226055465,60920.5922202787,2009,Definitivo
EL ORO,07,Las Lajas,0714,1845.41220219983,0,705.230926403403,77.5348344483528,1223.24874933986,619.735530758291,0,1434.02710088012,0,88.8652134542385,1520.0312004918,920.700990916193,0,66.6716554693086,8501.4584043614,2009,Definitivo
ESMERALDAS,08,Esmeraldas,0801,44777.8328234904,460.299212315178,578473.876219967,11049.345868707,54193.0525368083,85677.0115362197,13699.2133911134,26590.8712533618,7890.32503066987,29918.4517180189,91668.3761713975,56967.6551274426,18068.6453555122,8365.51586165134,1027800.47210668,2009,Definitivo
ESMERALDAS,08,Eloy Alfaro,0802,27238.8873927054,0,651.074721113208,502.923721665552,4512.79228455492,6735.56739726332,169.842893152698,4141.14057216517,0,0,5244.2798853895,12331.1290396804,3047.50060215453,334.452592739619,64909.5911025844,2009,Definitivo
ESMERALDAS,08,Muisne,0803,13588.5569513841,0,618.520985057548,354.845455460214,3416.07358976808,2633.10497462921,1674.6974402811,2793.88456751254,0,185.066591461584,4299.31861768935,7288.06654059479,1371.37527096954,223.609254773041,38447.1202395811,2009,Definitivo
ESMERALDAS,08,Quinindé,0804,207414.864395327,396.665916135726,51398.3560603046,1254.27126243979,17101.3968204751,25261.5974617176,1170.95741408028,10921.4363555441,807.050600068814,5950.55361532177,14604.7415910516,29451.6575545404,1676.12533118499,4195.08939020769,371604.7637684,2009,Definitivo
ESMERALDAS,08,San Lorenzo,0805,15254.1219851904,0,651.074721113208,619.803326865777,6272.65192656131,7034.58564367068,530.766985605727,3160.64790941649,331.306697012618,11621.0571921164,5644.18687005192,11828.1169888734,3694.47168382673,201.265436069876,66844.0573663746,2009,Definitivo
ESMERALDAS,08,Atacames,0806,15358.8491811371,0,585.967249001887,428.078818110138,26531.9348527788,9381.90927715669,18244.8162416836,4896.96172613519,484.044414526702,4380.18114673906,5079.8643415417,12698.681584524,1016.94996176624,554.869864731556,99643.1086598327,2009,Definitivo
ESMERALDAS,08,Rioverde,0807,21559.5245604111,0,0,313.474133752217,1186.72178961695,4806.61366407373,84.3494423210011,3314.26868250042,0,147.030559449929,3787.18439658613,6763.88542986468,0,140.439064425877,42103.491723002,2009,Definitivo
ESMERALDAS,08,La Concordia,0807,96715.1334884256,0,623.08000372723,684.991914587922,6935.70366759461,13454.3995167395,0,2195.0979043484,0,163.011565764238,51.2141029614083,10036.0826329109,4647.43841828566,486.617985013949,135992.771200359,2009,Definitivo
GUAYAS,09,Guayaquil,0901,357153.913187374,46918.6920539028,2512983.18958762,113620.38531699,1234557.27695405,1511502.14776249,384672.690560911,976249.897685312,334850.172578605,1791316.75110444,747894.908244464,553847.055867943,446688.264839077,436690.481639177,11448945.8273824,2009,Definitivo
GUAYAS,09,Alfredo Baquerizo Moreno,0902,21049.6019215698,0,6642.42904764852,527.505804363811,4459.92275151411,4970.77660471319,78.0668393650112,8934.80317699319,757.690790937454,153.583465621112,2274.71702782988,3921.49332625425,1665.12078098681,301.671808432293,55737.3833462295,2009,Definitivo
GUAYAS,09,Balao,0903,96500.6646711076,0,2226.62116925929,486.836348405833,3548.21173989561,3787.87848202761,0,4131.91606840561,886.476491304463,1241.53420189998,2533.93050515138,3718.82753806914,267.524914788814,206.527968842014,119536.950099157,2009,Definitivo
GUAYAS,09,Balzar,0904,34384.9630864463,0,166.163507260483,1316.59899089557,6045.96116610578,6813.23765476303,293.49109208452,10677.3617680893,586.332682747076,3059.59478873376,4920.45716850885,12330.3300333858,1154.17328082119,585.352762722986,82334.0179825646,2009,Definitivo
GUAYAS,09,Colimes,0905,16244.7848106524,0,2725.92948624022,563.044648657905,2160.50246561643,2425.08196963454,74.0844988810697,5537.85999034992,382.37998626215,274.953331866759,2781.53382024679,4415.60327886483,360.899556710991,241.366207517299,38188.0240515013,2009,Definitivo
GUAYAS,09,Daule,0906,30732.3013945629,754.723703536286,10148.1765780233,2262.41981189923,24316.3872159282,36383.3996419176,1112.42022633954,18757.5580233213,2457.23388406312,144479.88903328,13988.3263639867,24517.1798627466,3000.8505301351,3537.29486019765,316448.161129937,2009,Definitivo
GUAYAS,09,Durán,0907,13428.5464425343,4378.80732945869,338879.069609718,4717.21406359716,129643.945160457,129028.757823372,6042.72225087342,81344.4838257614,2814.21766312837,36800.8860978253,17920.3416971359,42069.2925713619,2047.68919621991,4003.7780170415,813119.751748485,2009,Definitivo
GUAYAS,09,El Empalme,0908,22669.0148956939,0,368.058500582467,10593.0365774993,9446.45935575756,19898.0621459232,514.298103120059,18213.5535219775,1040.96058021188,1994.2203423042,6648.9890523012,21140.0145605117,8233.10273652451,602.223012790529,121361.993385198,2009,Definitivo
