fecha,numerador,denominador
2019-07-11T00:00:00Z,241501.37,22226621.22
2019-07-12T00:00:00Z,241501.37,22282070.99
2019-07-15T00:00:00Z,239022.18,22382112.9
2019-07-16T00:00:00Z,238784.08,22377874.39
2019-07-17T00:00:00Z,238784.08,22394598.83
2019-07-18T00:00:00Z,238784.08,22392470.02
2019-07-19T00:00:00Z,223481.02,22433207.04
2019-07-22T00:00:00Z,199064.41,22361284.66
2019-07-23T00:00:00Z,184739.42,22347592.35
2019-07-24T00:00:00Z,184739.42,22365044.53
2019-07-25T00:00:00Z,166006.17,22394977.96
2019-07-26T00:00:00Z,180954.75,22429603.67
2019-07-29T00:00:00Z,180954.75,22436104.16
2019-07-30T00:00:00Z,180954.75,22425628.43
2019-07-31T00:00:00Z,159815.78,22219891.74
2019-08-01T00:00:00Z,159815.78,22260004.39
2019-08-02T00:00:00Z,159815.78,22316102.98
2019-08-05T00:00:00Z,216226.91,22385470.82
2019-08-06T00:00:00Z,216226.91,22388012.49
2019-08-07T00:00:00Z,216226.91,22485224.4
2019-08-08T00:00:00Z,202298.33,22484304.17
2019-08-12T00:00:00Z,202298.33,22513226.78
2019-08-13T00:00:00Z,201792.05,22555628.73
2019-08-14T00:00:00Z,200772.05,22594463.6
2019-08-15T00:00:00Z,200772.05,22623520.79
2019-08-16T00:00:00Z,200772.05,22647907.13
2019-08-19T00:00:00Z,200772.05,22659497.21
2019-08-20T00:00:00Z,200772.05,22583115.56
2019-08-21T00:00:00Z,200772.05,22585075.87
2019-08-22T00:00:00Z,198718.57,22577269.16
2019-08-23T00:00:00Z,198718.57,22573394.09
2019-08-26T00:00:00Z,245335.73,22582292.01
2019-08-27T00:00:00Z,223988.42,22583485.84
2019-08-28T00:00:00Z,223876.22,22583595.47
2019-08-29T00:00:00Z,211912.28,22580907.32
2019-08-30T00:00:00Z,211762.32,22565517.63
2019-08-31T00:00:00Z,211762.32,22322003.22
2019-09-02T00:00:00Z,211598.78,22353686.68
2019-09-03T00:00:00Z,211598.78,22393176.65
2019-09-04T00:00:00Z,211598.78,22416377.49
2019-09-05T00:00:00Z,313862.21,22461308.55
2019-09-06T00:00:00Z,286804.11,22453903.65
2019-09-09T00:00:00Z,286804.11,22458111.69
2019-09-10T00:00:00Z,286804.11,22485475.99
2019-09-11T00:00:00Z,286804.11,22543177.4
2019-09-12T00:00:00Z,286804.11,22565384.39
2019-09-13T00:00:00Z,286804.11,22571826.53
2019-09-16T00:00:00Z,268679.08,22593482.01
2019-09-17T00:00:00Z,264720.59,22625539.22
2019-09-18T00:00:00Z,264720.59,22621670.58
2019-09-19T00:00:00Z,217770.73,22621513.5
2019-09-20T00:00:00Z,217444.49,22516599.96
2019-09-23T00:00:00Z,217366.39,22481076.87
2019-09-24T00:00:00Z,217366.39,22503042.48
2019-09-25T00:00:00Z,267803.12,22516619.24
2019-09-26T00:00:00Z,229766.74,22520150.16
2019-09-27T00:00:00Z,228831.74,22527503.27
2019-09-30T00:00:00Z,205454.58,22292377.89
2019-10-01T00:00:00Z,205287.91,22290626.53
2019-10-02T00:00:00Z,195103.41,22322707.12
2019-10-03T00:00:00Z,211040.91,22325764.45
2019-10-04T00:00:00Z,192915.88,22344164.43
2019-10-07T00:00:00Z,272623.24,22358945.6
2019-10-08T00:00:00Z,266956.74,22357793.87
2019-10-09T00:00:00Z,266956.74,22329853.89
2019-10-10T00:00:00Z,266778.17,22355698.82
2019-10-14T00:00:00Z,250561.88,22348538.53
2019-10-15T00:00:00Z,250561.88,22340769.1
2019-10-16T00:00:00Z,250561.88,22355547.08
2019-10-17T00:00:00Z,244108.3,22362571.68
2019-10-18T00:00:00Z,244108.3,22385416.32
2019-10-21T00:00:00Z,239778.2,22313392.05
2019-10-22T00:00:00Z,239451.12,22291340.51
2019-10-23T00:00:00Z,239451.12,22294373.05
2019-10-24T00:00:00Z,239451.12,22305227.52
2019-10-25T00:00:00Z,239451.12,22336714.56
2019-10-28T00:00:00Z,302647.11,22356020.31
2019-10-29T00:00:00Z,291314.07,22340055.09
2019-10-30T00:00:00Z,283238.99,22339444.24
2019-10-31T00:00:00Z,249172.92,22112884.97
2019-11-05T00:00:00Z,368730.81,22102416.37
2019-11-06T00:00:00Z,353071.13,22135710.21
2019-11-07T00:00:00Z,351402.64,22130909.18
2019-11-08T00:00:00Z,351402.64,22146247.9
2019-11-11T00:00:00Z,351402.64,22136820.2
2019-11-12T00:00:00Z,343401.63,22125091.48
2019-11-13T00:00:00Z,343401.63,22210513.42
2019-11-14T00:00:00Z,327465.65,22249999.62
2019-11-15T00:00:00Z,327465.65,22295514.5
2019-11-18T00:00:00Z,307882.31,22298162.46
2019-11-19T00:00:00Z,300590.61,22321994.8
2019-11-20T00:00:00Z,300590.61,22308468.29
2019-11-21T00:00:00Z,294223.86,22306097.16
2019-11-22T00:00:00Z,274640.52,22320860.76
2019-11-25T00:00:00Z,416003.82,22343186.26
2019-11-26T00:00:00Z,407407.59,22362387.75
2019-11-27T00:00:00Z,381502.55,22347483.79
2019-11-28T00:00:00Z,359502.45,22351956.7
2019-11-29T00:00:00Z,286516.13,22376959.18
2019-11-30T00:00:00Z,283738.34,22126834.18
2019-12-02T00:00:00Z,248807.66,22122814.2
2019-12-03T00:00:00Z,266187.14,22135056.75
2019-12-04T00:00:00Z,266187.14,22144005.81
2019-12-05T00:00:00Z,285562.15,22138786.21
2019-12-06T00:00:00Z,335999.41,22139765.38
2019-12-09T00:00:00Z,321275.05,22118866.06
2019-12-10T00:00:00Z,310836,22154465.49
2019-12-11T00:00:00Z,310836,22147811.15
2019-12-12T00:00:00Z,295114.19,22136078.97
2019-12-13T00:00:00Z,295114.19,22171926.51
2019-12-16T00:00:00Z,295001.78,22163486.25
2019-12-17T00:00:00Z,295001.78,22166065.21
2019-12-18T00:00:00Z,295001.78,22219123.52
2019-12-19T00:00:00Z,295001.78,22248115.7
2019-12-20T00:00:00Z,295001.78,22173389.33
2019-12-23T00:00:00Z,295001.78,22150442.93
2019-12-24T00:00:00Z,295001.78,22148672.36
2019-12-26T00:00:00Z,377229.67,22145518.68
2019-12-27T00:00:00Z,277757.28,22133515.85
2019-12-30T00:00:00Z,190178.17,22086630.38
2019-12-31T00:00:00Z,190178.17,21841163.28
2020-01-02T00:00:00Z,169495.23,21838259.26
2020-01-03T00:00:00Z,186786.94,21838957.25
2020-01-06T00:00:00Z,208812.35,21861947.19
2020-01-07T00:00:00Z,208812.35,21875935.18
2020-01-08T00:00:00Z,208649.14,21866845.87
2020-01-09T00:00:00Z,208649.14,21949960.07
2020-01-10T00:00:00Z,208649.14,22013742.24
2020-01-13T00:00:00Z,208649.14,22001603.6
2020-01-14T00:00:00Z,208649.14,22000620.89
2020-01-15T00:00:00Z,191149.1,22011222.36
2020-01-16T00:00:00Z,191149.1,22039489.76
2020-01-17T00:00:00Z,191149.1,22063788.97
2020-01-20T00:00:00Z,191149.1,21994499.16
2020-01-21T00:00:00Z,191149.1,21978059.73
2020-01-22T00:00:00Z,191149.1,21963189.65
2020-01-23T00:00:00Z,191149.1,21952349.22
2020-01-24T00:00:00Z,191149.1,21968892.16
2020-01-27T00:00:00Z,245316.44,22017010.84
2020-01-28T00:00:00Z,225760.84,22008199.1
2020-01-29T00:00:00Z,225760.84,22016263.7
2020-01-30T00:00:00Z,213094.14,22007800.18
2020-01-31T00:00:00Z,213094.14,21764395.54
2020-02-03T00:00:00Z,200203.94,21755528.97
2020-02-04T00:00:00Z,200203.94,21764392.06
2020-02-05T00:00:00Z,243964.65,21752503.97
2020-02-06T00:00:00Z,243964.65,21766545.53
2020-02-07T00:00:00Z,243964.65,21764320.78
2020-02-10T00:00:00Z,243964.65,21753642.22
2020-02-11T00:00:00Z,243964.65,21764614.97
2020-02-12T00:00:00Z,243964.65,21777446.06
2020-02-13T00:00:00Z,241869.23,21786258.73
2020-02-14T00:00:00Z,241869.23,21816590.64
2020-02-17T00:00:00Z,241869.23,21825920.1
2020-02-18T00:00:00Z,241869.23,21829344.45
2020-02-19T00:00:00Z,241104.23,21857547.01
2020-02-20T00:00:00Z,241007.64,21791785.3
2020-02-21T00:00:00Z,236284.45,21786470.97
2020-02-26T00:00:00Z,293732.99,21795969.03
2020-02-27T00:00:00Z,293732.99,21830535.46
2020-02-28T00:00:00Z,293732.99,21867879.15
2020-02-29T00:00:00Z,237397.11,21621441.24
2020-03-02T00:00:00Z,239717.78,21627518.71
2020-03-03T00:00:00Z,229953.17,21681639.73
2020-03-04T00:00:00Z,213286.57,21692528.81
2020-03-06T00:00:00Z,216409.87,21730296.21
2020-03-09T00:00:00Z,299258.64,21722922.52
2020-03-10T00:00:00Z,299258.64,21727287.37
2020-03-11T00:00:00Z,288889.56,21740621.21
2020-03-12T00:00:00Z,284414.81,21774928.24
2020-03-13T00:00:00Z,280664.86,21793656.12
2020-03-16T00:00:00Z,280664.86,21750575.65
2020-03-17T00:00:00Z,280664.86,21749498.15
2020-03-18T00:00:00Z,280664.86,21759137
2020-03-19T00:00:00Z,280664.86,21758713.39
2020-03-20T00:00:00Z,280664.86,21703204.32
2020-03-23T00:00:00Z,275953.34,21678521.83
2020-03-24T00:00:00Z,275953.34,21676752.4
2020-03-25T00:00:00Z,234228.23,21671360.91
2020-03-26T00:00:00Z,234228.23,21670903.53
2020-03-27T00:00:00Z,333460.27,21661475.26
2020-03-29T00:00:00Z,333460.27,21658972.25
2020-03-30T00:00:00Z,333460.27,21657852.37
2020-03-31T00:00:00Z,319228.9,21415232.04
2020-04-01T00:00:00Z,309645.57,21408120.26
2020-04-02T00:00:00Z,309645.57,21396122.68
2020-04-03T00:00:00Z,300606.4,21395163.44
2020-04-04T00:00:00Z,300606.4,21394051.37
2020-04-05T00:00:00Z,347468.88,21394051.37
2020-04-06T00:00:00Z,432235.3,21392373.62
2020-04-07T00:00:00Z,432235.3,21390066.73
2020-04-08T00:00:00Z,432235.3,21387228.77
2020-04-09T00:00:00Z,373835.3,21386412.72
2020-04-13T00:00:00Z,373835.3,21383954.39
2020-04-14T00:00:00Z,373835.3,21381705.48
2020-04-15T00:00:00Z,372235.14,21374494.58
2020-04-16T00:00:00Z,372235.14,21373917.07
2020-04-17T00:00:00Z,371881.37,21367075.01
2020-04-20T00:00:00Z,371881.37,21362966.82
2020-04-21T00:00:00Z,365302.75,21357961.43
2020-04-22T00:00:00Z,365302.75,21355871.09
2020-04-23T00:00:00Z,360352.49,21350264.44
2020-04-24T00:00:00Z,360352.49,21338781.52
2020-04-27T00:00:00Z,371351.35,21331935.23
2020-04-28T00:00:00Z,371351.35,21331768.57
2020-04-29T00:00:00Z,371351.35,21331126.71
2020-04-30T00:00:00Z,325922.36,21275199.32
2020-05-04T00:00:00Z,325922.36,21283659.91
2020-05-05T00:00:00Z,325922.36,21282532.11
2020-05-06T00:00:00Z,325976.94,21281384.67
2020-05-07T00:00:00Z,325976.94,21280623.63
2020-05-08T00:00:00Z,325976.94,21273423.19
2020-05-11T00:00:00Z,325976.94,21272293.19
2020-05-12T00:00:00Z,325976.94,21250800.11
2020-05-13T00:00:00Z,325976.94,21244222.8
2020-05-14T00:00:00Z,321150.96,21240868.61
2020-05-15T00:00:00Z,321150.96,21244659.37
2020-05-18T00:00:00Z,321150.96,21240268.64
2020-05-19T00:00:00Z,321150.96,21242383.08
2020-05-20T00:00:00Z,320816.57,21228470.33
2020-05-21T00:00:00Z,316502.11,21216509.37
2020-05-22T00:00:00Z,316502.11,21197535.4
2020-05-26T00:00:00Z,318956.39,21192083.07
2020-05-27T00:00:00Z,322972.45,21187587.3
2020-05-28T00:00:00Z,318792.85,21178885.26
2020-05-29T00:00:00Z,318792.85,21188059.71
2020-05-31T00:00:00Z,318792.35,21149560.78
2020-06-01T00:00:00Z,304792.29,21128533.54
2020-06-02T00:00:00Z,304763.06,21121107.1
2020-06-03T00:00:00Z,304763.06,21120147.38
2020-06-04T00:00:00Z,304763.06,21134098.73
2020-06-05T00:00:00Z,304836.47,21130070.58
2020-06-08T00:00:00Z,304836.47,21126865.24
2020-06-09T00:00:00Z,304836.47,21137233.99
2020-06-10T00:00:00Z,304836.47,21151539.27
2020-06-11T00:00:00Z,304477.87,21201586.64
2020-06-12T00:00:00Z,304477.87,21254530.73
2020-06-15T00:00:00Z,304144.26,21251026.58
2020-06-16T00:00:00Z,304070.87,21247467.49
2020-06-17T00:00:00Z,304070.87,21239758.54
2020-06-18T00:00:00Z,304070.87,21258537.02
2020-06-19T00:00:00Z,303828.35,21320757.38
2020-06-22T00:00:00Z,301819.66,21319057.69
2020-06-23T00:00:00Z,301819.66,21352922.57
2020-06-24T00:00:00Z,301819.66,21373094.85
2020-06-25T00:00:00Z,316973.89,21386544.75
2020-06-26T00:00:00Z,289785.2,21400596.76
2020-06-29T00:00:00Z,276118.47,21364425.49
2020-06-30T00:00:00Z,247206.12,21152044.34
2020-07-01T00:00:00Z,246943.22,21154734.7
2020-07-02T00:00:00Z,246943.22,21147348.02
2020-07-03T00:00:00Z,246640.83,21151691.08
2020-07-06T00:00:00Z,272561.58,21149615.71
2020-07-07T00:00:00Z,272561.58,21137868.64
2020-07-08T00:00:00Z,265418.98,21190590.57
2020-07-09T00:00:00Z,265400.87,21246637.36
2020-07-10T00:00:00Z,265400.87,21261873.45
2020-07-13T00:00:00Z,265400.87,21255488.98
2020-07-14T00:00:00Z,265400.87,21266767.86
2020-07-15T00:00:00Z,265400.87,21283070.07
2020-07-16T00:00:00Z,265400.87,21315978.92
2020-07-17T00:00:00Z,265400.87,21344869.52
2020-07-20T00:00:00Z,263880.08,21304753.84
2020-07-21T00:00:00Z,263230.07,21317737.73
2020-07-22T00:00:00Z,262820.28,21308216.87
2020-07-23T00:00:00Z,262820.28,21319120.53
2020-07-24T00:00:00Z,262820.28,21333894.96
2020-07-27T00:00:00Z,347078.17,21377710.49
2020-07-28T00:00:00Z,347077.93,21413707.82
2020-07-29T00:00:00Z,341275.32,21411393.69
2020-07-30T00:00:00Z,341104.26,21389240.56
2020-07-31T00:00:00Z,325670.47,21217685.38
2020-08-03T00:00:00Z,307583.41,21256181.42
2020-08-04T00:00:00Z,307583.41,21266476.17
2020-08-05T00:00:00Z,427799.86,21267047.8
2020-08-06T00:00:00Z,424300.07,21277560.97
2020-08-07T00:00:00Z,416371.7,21312988.75
2020-08-11T00:00:00Z,416371.7,21300801.46
2020-08-12T00:00:00Z,416371.7,21291444.83
2020-08-13T00:00:00Z,410513.25,21294253.33
2020-08-14T00:00:00Z,384455.16,21294308.93
2020-08-17T00:00:00Z,367455.06,21308167.36
2020-08-18T00:00:00Z,367275.52,21310093.56
2020-08-19T00:00:00Z,366000.52,21407190.4
2020-08-20T00:00:00Z,339763.53,21336812.25
2020-08-21T00:00:00Z,339763.53,21363382.5
2020-08-24T00:00:00Z,335724.53,21350720.74
2020-08-25T00:00:00Z,401828.52,21349273.49
2020-08-26T00:00:00Z,393217.42,21378583.04
2020-08-27T00:00:00Z,393100.75,21377291.47
2020-08-28T00:00:00Z,361748.47,21383276.42
2020-08-31T00:00:00Z,295765.98,21315614.68
2020-09-01T00:00:00Z,280026,21339492.97
2020-09-02T00:00:00Z,269526,21343620.44
2020-09-03T00:00:00Z,269526,21362053.39
2020-09-04T00:00:00Z,352927.72,21248214.31
2020-09-07T00:00:00Z,371534.71,21261286.13
2020-09-08T00:00:00Z,371534.71,21292763.27
2020-09-09T00:00:00Z,363365.73,21301321.8
2020-09-10T00:00:00Z,336585.12,21298580.91
2020-09-11T00:00:00Z,326331.97,21293324.28
2020-09-14T00:00:00Z,326331.97,21297550.29
2020-09-15T00:00:00Z,326320.31,21293078.96
2020-09-16T00:00:00Z,326111.98,21322234.83
